Municipality,Year,DVASA,Fertility,Population,Population100,Men65,Monthly_Gain,Wage_Gap,Middle_Aged_Women,Unemployment_Total,Unemployment_Male,Unemployment_Female,Marriages,Elderly_Dependency,Youth_Dependency,Female_Doctors,Total_Doctors,Mental_Health,SS_Pensions,GER,GER_Men,GER_Women,Divorces
Ponte de Sor,2015,0.34375198930549367,1.28,15709,157.09,10.764529887325736,866.9,79.04216553878189,19.676618498949647,5.867973772996371,2.9817302183461707,2.8862435546502003,0.2482653256095232,41.5,19.3,45.16129032258065,0.19733910497167229,0.0,1.1,124.4,127.9,120.6,105.1
Portalegre,2015,0.22869471413160733,1.33,23175,231.75,11.016181229773462,943.2,79.38055635216519,19.71952535059331,4.46084142394822,2.075512405609493,2.385329018338727,0.21143473570658036,40.4,20.6,37.16814159292036,0.48759439050701187,2.6548672566371683,1.0,214.1,205.5,223.0,112.2
Sousel,2015,0.12836970474967907,1.5,4674,46.74,11.98117244330338,778.9,90.19752177646916,17.586649550706035,4.27043217800599,1.9362430466409926,2.334189131364998,0.06418485237483953,52.0,18.9,50.0,0.12836970474967907,0.0,1.2,23.9,20.6,27.3,333.3
Amarante,2015,0.257201646090535,1.05,54432,544.32,7.1722516166960615,842.2,87.60040728589208,22.47391240446796,7.057796884185772,3.011647560258671,4.045965608465608,0.38029100529100524,24.5,20.2,66.34615384615384,0.1910640799529688,0.0,0.6,126.9,127.3,126.5,51.7
Baião,2015,0.31301313628899835,0.9,19488,194.88,8.117816091954023,736.6,93.18121867581112,21.75697865353038,9.66235632183908,3.7469211822660102,5.915435139573071,0.28735632183908044,29.3,19.4,40.0,0.0769704433497537,6.666666666666667,1.0,94.3,67.2,125.4,66.1
Felgueiras,2015,0.13974775530168046,1.13,57246,572.46,5.771582293959403,763.5,81.50095602294455,23.70820668693009,3.8222757921950876,1.888516228208084,1.9337595639870033,0.3598504699018272,19.1,20.3,64.47368421052632,0.13276036753659642,0.0,0.5,93.4,83.1,104.7,52.9
Gondomar,2015,0.19658767088698914,1.23,166338,1663.38,7.426444949440296,902.1,89.07900295732996,22.914186776322907,8.176784619269199,3.9196094698745925,4.257175149394606,0.23867065853863817,25.1,20.3,61.32231404958678,0.36371725041782393,1.487603305785124,0.6,76.7,74.6,78.8,88.4
Lousada,2015,0.14232607541157727,1.1,47075,470.75,5.229952203929899,714.8,82.63137803791831,23.987254381306425,5.979182156133828,2.9327668613913964,3.046415294742432,0.37599575146043546,16.7,22.2,44.44444444444444,0.09559214020180563,2.2222222222222223,0.4,85.5,79.0,92.2,46.3
Maia,2015,0.18278571323280118,1.17,135678,1356.78,6.849304972066216,1179.8,78.59529174112346,24.236058904170168,6.923524816108729,3.15858134701278,3.7649434690959476,0.27344153068294047,22.9,22.7,54.81481481481482,0.597001724671649,1.851851851851852,0.5,75.6,76.8,74.3,91.1
Marco de Canaveses,2015,0.16577743902439027,1.0,52480,524.8,5.985137195121951,820.3,76.37191735169962,22.839176829268293,8.278772865853659,3.4235899390243905,4.8551829268292686,0.3467987804878049,20.2,22.0,68.42105263157895,0.1086128048780488,0.0,0.6,81.7,77.9,85.8,64.8
Matosinhos,2015,0.23580146554358292,1.25,173451,1734.51,8.001106940865144,1142.7,77.26094130588513,22.525670073969017,6.766060731849341,3.3170751393765388,3.4489855924728023,0.2732760260822941,27.7,20.2,55.78370978781656,0.8423128145701091,2.6009582477754964,0.7,84.7,86.4,82.9,106.8
Paços de Ferreira,2015,0.21043771043771042,1.18,57024,570.24,5.474887766554433,753.7,87.09798055347792,23.016624579124578,6.834841470258136,3.7628016273849605,3.072039842873176,0.3980780022446689,17.2,22.0,64.36781609195403,0.15256734006734007,0.0,0.4,77.4,75.2,79.5,50.7
Paredes,2015,0.19294313376620376,1.17,86554,865.54,5.68662337962428,805.6,89.89513822688274,23.811724472583588,7.89541788941008,3.8269750675878647,4.068442821822216,0.27150680500034663,18.4,23.1,52.0,0.14441851329805672,0.8,0.5,68.5,63.0,74.6,88.9
Penafiel,2015,0.1653499908138894,1.22,70759,707.59,6.045874023092469,851.6,86.65059184568172,23.254992297799575,6.952331152220918,3.233510931471615,3.7188202207493037,0.4013623708644837,20.0,22.0,57.142857142857146,0.17806922087649626,3.1746031746031744,0.5,76.2,69.7,83.2,55.6
Porto,2015,0.375619235805927,1.7,214579,2145.79,10.280129928837399,1318.3,75.22135676719262,19.67620316992809,8.93046383849305,4.4374332996239145,4.493077141751989,0.45298002134412035,44.4,20.2,52.12977267711322,2.111576622129845,3.465018759655705,0.9,384.0,381.1,387.1,54.8
Póvoa de Varzim,2015,0.21592399475384663,1.21,62522,625.22,6.69204440037107,875.9,82.21088789424378,22.849556955951506,5.775726944115671,2.738236140878411,3.0374908032372603,0.4142541825277502,24.0,22.4,58.30508474576271,0.4718339144621093,1.694915254237288,0.6,112.7,108.4,117.1,39.0
Santo Tirso,2015,0.18833474704199432,1.02,69557,695.57,8.318357605992208,869.8,81.9249318515412,22.249378207800795,7.039694063861294,3.3185732564659203,3.7211208073953737,0.3493537674137757,28.6,17.7,53.11004784688996,0.30047299337234207,1.4354066985645932,0.8,137.1,134.0,140.6,53.1
Trofa,2015,0.1620321973656701,1.17,38264,382.64,6.726949613213464,976.2,85.4898157129001,23.37706460380514,7.182730503867866,3.103177921806398,4.079552582061468,0.37894626803261555,22.1,19.6,54.3859649122807,0.2979301693497805,0.8771929824561403,0.5,80.2,72.9,87.3,69.7
Valongo,2015,0.19540278186326007,1.25,95188,951.88,6.760305920914401,950.6,81.92794547224926,23.789763415556582,7.970122284321554,3.617893011724167,4.352229272597387,0.31096356683615584,22.7,22.3,59.86622073578595,0.3141152246081439,1.0033444816053512,0.6,73.6,72.5,74.8,91.6
Vila do Conde,2015,0.20655171979495962,1.23,79399,793.99,7.2116777289386516,995.6,78.69198312236287,22.808851496870236,5.328404639856925,2.469804405597048,2.858600234259877,0.3891736671746496,24.6,22.0,57.23684210526316,0.3828763586443154,1.3157894736842106,0.6,70.1,67.2,73.0,49.2
Vila Nova de Gaia,2015,0.24504269985257596,1.21,301172,3011.72,7.438606510565391,1050.2,85.32511611289748,23.255149881131047,8.854209554673078,4.127940180362053,4.726302577928891,0.2666250514656077,25.4,21.1,54.94505494505494,0.5136599683901558,2.8442146089204914,0.6,84.6,83.6,85.6,102.9
Abrantes,2015,0.22070243317620775,1.25,36701,367.01,11.111413857933027,997.2,76.74668577570762,18.887768725647803,5.554617040407618,2.691479796190839,2.863137244216779,0.20707882619002208,44.5,19.5,46.07843137254902,0.27792158251818755,0.0,1.1,122.4,127.7,117.3,64.5
Alcanena,2015,0.21971361466777783,1.16,13199,131.99,10.637169482536557,978.5,87.01110574601641,19.440866732328207,3.0025001894082886,1.319039321160694,1.6842185014016213,0.26517160390938704,39.7,20.9,50.0,0.16667929388590044,0.0,0.9,67.4,70.8,63.9,80.0
Almeirim,2015,0.09094058548415036,1.4,23092,230.92,9.886540793348345,903.7,84.05234103455325,20.75610601073965,4.736705352503032,2.0764767018881,2.6602286506149317,0.2295167157457128,37.9,23.6,50.0,0.17322016282695307,0.0,0.8,61.5,59.5,63.6,101.9
Alpiarça,2015,0.10975442447523666,1.35,7289,72.89,11.085196871998903,882.2,79.7595808075619,18.795445191384278,4.907394704349019,2.2444779805185897,2.6629167238304294,0.15091233365345041,44.0,23.3,40.0,0.13719303059404583,0.0,1.0,75.2,80.8,68.0,172.7
Benavente,2015,0.22092789716810604,1.39,29874,298.74,7.4211689094195625,1025.1,78.31603229527106,22.337149360648056,5.507464685010377,2.574144741246569,2.9333199437638076,0.2510544286001205,25.9,25.9,43.58974358974359,0.13054830287206265,0.0,0.6,43.2,37.3,49.9,98.7
Cartaxo,2015,0.21648626144879268,1.14,24020,240.2,9.421315570358034,934.2,81.18734793187348,21.174021648626145,3.6074104912572857,1.6844296419650293,1.9229808492922564,0.24979184013322234,34.1,21.5,48.93617021276596,0.19567027477102417,0.0,0.7,70.2,65.4,75.2,101.7
Chamusca,2015,0.051872600892208735,1.37,9639,96.39,11.858076563958917,876.6,87.0222414165407,18.850503164228655,3.455752671438946,1.7470691980495903,1.7086834733893557,0.16599232285506796,48.2,19.0,40.0,0.10374520178441747,0.0,1.2,38.6,36.0,41.3,106.3
Constância,2015,0.2761044176706827,0.93,3984,39.84,9.46285140562249,1141.6,63.91307639887938,22.08835341365462,4.824297188755019,2.2515060240963853,2.5727911646586343,0.4769076305220883,35.3,23.7,75.0,0.1004016064257028,0.0,0.7,41.2,40.8,41.5,31.6
Coruche,2015,0.17754344434282024,1.44,18587,185.87,12.643245278958412,983.3,83.02171860245515,18.120191531715715,4.600527250228654,2.048743745628665,2.5517835045999893,0.2098240705869694,51.0,19.4,56.66666666666666,0.16140313122074568,0.0,1.2,96.7,103.8,90.5,61.5
Entroncamento,2015,0.16530532866588876,1.37,20568,205.68,7.599183197199533,1091.7,68.44148641153633,23.152469856087126,3.844807467911318,1.5966549980552314,2.248152469856087,0.28199144301828083,27.7,23.4,65.07936507936508,0.3063010501750292,0.0,0.7,164.7,177.8,151.1,94.8
Ferreira do Zêzere,2015,0.13429373702844585,0.76,8191,81.91,10.75570748382371,843.3,80.7002377350335,19.130753265779514,2.522280551825174,1.0474911488218777,1.4747894030032964,0.28079599560493224,44.7,19.0,50.0,0.024417043096081066,0.0,1.2,49.1,48.1,50.0,69.6
Golegã,2015,0.0896700143472023,1.16,5576,55.76,10.616929698708752,819.3,80.32215933826731,20.480631276901004,3.42180774748924,1.5728120516499284,1.8489956958393112,0.19727403156384507,42.3,18.7,28.571428571428573,0.12553802008608322,0.0,1.0,53.0,55.8,50.5,109.1
Mação,2015,0.0746491489997014,0.78,6698,66.98,14.541654225141833,787.5,76.58009140564039,16.243654822335024,3.5055240370259777,2.072260376231711,1.4332636607942668,0.2836667661988653,66.9,14.2,20.0,0.0746491489997014,0.0,1.7,92.9,86.2,100.0,21.1
Rio Maior,2015,0.24632921174652242,1.44,20704,207.04,9.510239567233384,924.0,81.04575163398694,20.725463678516228,3.143353941267388,1.4311244204018547,1.7127125193199384,0.3187789799072643,34.5,21.7,56.0,0.12074961360123648,0.0,0.7,124.6,143.5,106.3,57.6
Salvaterra de Magos,2015,0.11491611123879568,1.23,21755,217.55,9.868995633187772,879.9,80.35640281806879,20.349344978165938,5.425419443806021,2.5014939094461046,2.9243851988048726,0.17926913353252125,36.5,21.1,40.90909090909091,0.1011261778901402,0.0,0.9,122.2,120.1,124.2,102.6
Santarém,2015,0.1857279171210469,1.36,58688,586.88,9.770310796074154,992.8,82.74209895881323,20.38576881134133,4.080732006543076,2.061409487459106,2.0194929116684843,0.2658124318429662,38.6,22.2,50.85910652920962,0.4958424209378408,1.3745704467353952,0.9,173.7,173.3,174.0,91.0
Sardoal,2015,0.18319811567652447,0.98,3821,38.21,10.180580999738288,775.8,92.82888229475768,19.706883014917562,5.009159905783826,2.583093431038995,2.4286835906830673,0.287882753205967,40.3,16.1,37.5,0.2093692750588851,0.0,1.3,77.7,55.1,111.5,81.8
Tomar,2015,0.2566587224681141,1.14,38183,381.83,10.774428410549197,924.2,80.0136160280101,19.31749731555928,3.8642851530785953,1.8649660843831026,1.9993190686954927,0.28022942147028784,42.9,18.3,48.97959183673469,0.2566587224681141,0.0,1.2,168.7,175.8,161.4,85.0
Torres Novas,2015,0.24728131059094613,1.19,35587,355.87,10.085143451260292,998.7,83.49074074074075,19.99887599404277,3.708657655885576,1.7871694719982016,1.9214881838873745,0.18827099783628853,39.0,20.5,50.467289719626166,0.30067159355944584,0.9345794392523364,0.9,97.5,90.3,104.5,101.5
Vila Nova da Barquinha,2015,0.08234971177600879,1.07,7286,72.86,10.883886906395828,776.9,84.9478919943155,19.146307987922043,3.7908317320889378,1.6813066154268461,2.1095251166620916,0.4529234147680483,42.6,21.0,60.0,0.06862475981334065,0.0,1.0,51.3,43.7,59.1,33.3
Ourém,2015,0.17763172502608965,1.17,45037,450.37,8.57961231876013,912.5,78.38049544697934,20.789573017740967,2.982880742500611,1.3806425827652817,1.6022381597353288,0.37968781224326664,33.3,20.3,50.90909090909091,0.12212181095543664,0.0,0.7,149.3,147.7,150.7,37.4
Alcácer do Sal,2015,0.16433853738701726,1.23,12170,121.7,11.479046836483155,890.1,79.10809990898979,17.953985209531634,3.33442892358258,1.6014790468364832,1.732128184059162,0.27115858668857845,46.0,20.5,54.54545454545455,0.09038619556285948,0.0,1.1,77.6,65.5,90.9,60.6
Alcochete,2015,0.14356356675705856,1.16,18807,188.07,6.907002711756261,1775.9,37.63717490051052,23.257297814643483,4.4754612644228216,2.244377093635349,2.231084170787473,0.5263997447758814,24.7,28.2,59.57446808510638,0.24990694954006487,0.0,0.5,94.2,99.4,89.0,48.5
Almada,2015,0.26872690628149143,1.54,169689,1696.89,9.273435520275328,1052.0,84.43457821885609,20.86699786079239,4.967558297827201,2.361025169574928,2.606533128252273,0.338265886415737,35.0,24.0,57.4792243767313,0.4254842682790281,1.10803324099723,0.7,122.8,121.2,124.4,76.5
Barreiro,2015,0.287833789070166,1.52,76433,764.33,10.562191723470228,1079.7,74.52054794520548,20.05939842738084,6.113720513390812,3.014143105726584,3.0995774076642286,0.29830047230908113,40.1,23.5,54.82456140350877,0.29830047230908113,0.8771929824561403,0.9,142.1,133.0,151.8,82.5
Grândola,2015,0.2243676910524884,1.55,14708,147.08,11.408757138971987,879.0,80.85953450387913,18.35055751971716,3.1690236605928743,1.5386184389447919,1.6304052216480827,0.2719608376393799,40.8,20.2,56.25,0.10878433505575197,0.0,1.1,125.1,128.3,121.8,55.0
Moita,2015,0.2856967313836324,1.39,65104,651.04,8.082452691078888,952.6,77.02728127939793,21.166134185303516,6.812791840747112,3.390575079872205,3.422216760874908,0.20275251904644878,29.0,24.2,51.31578947368421,0.11673629884492505,0.0,0.8,74.1,76.8,71.3,123.5
Montijo,2015,0.18494007578916832,1.4,55153,551.53,6.993273258027669,972.5,76.05899811134094,22.999655503780392,5.3955360542490896,2.624154624408464,2.771381429840625,0.26653128569615436,25.2,25.7,55.03875968992248,0.23389480173335994,0.7751937984496124,0.6,75.4,72.6,78.1,87.8
Palmela,2015,0.1606613632818593,1.3,64110,641.1,8.134456403057245,1342.2,73.6550686991592,22.069879893932303,3.962096396817969,1.8839494618624237,2.078146934955545,0.34783965060053035,28.6,25.4,54.93827160493827,0.2526906878802059,1.851851851851852,0.6,76.7,76.3,77.0,70.9
Santiago do Cacém,2015,0.11993283761093788,1.27,29183,291.83,11.08522084775383,936.4,81.17465522229722,18.97337491005037,4.263441044443684,2.13754583147723,2.1258952129664532,0.2227324127060275,39.7,19.7,44.70588235294117,0.29126546276942056,0.0,0.8,108.4,81.3,138.9,69.2
Seixal,2015,0.2119969627942293,1.37,164625,1646.25,7.927714502657555,1131.6,62.25572714630755,22.461958997722096,4.465785876993166,2.092513287775247,2.3732118451025057,0.236294608959757,26.5,23.9,56.81063122923588,0.18283978739559606,0.9966777408637874,0.6,113.0,129.8,96.9,106.4
Sesimbra,2015,0.1990775416880199,1.23,50734,507.34,7.521583159222612,937.4,76.61512190494261,22.74608743643316,3.7850356762723223,1.796231324161312,1.9888043521110104,0.3035439744550006,25.0,25.8,61.36363636363637,0.17345369968857177,5.681818181818182,0.5,67.6,62.4,73.6,94.8
Setúbal,2015,0.22159959246051963,1.47,117780,1177.8,8.704364068602478,1172.0,69.27551170667058,20.793003905586687,5.3784173883511635,2.575140091696383,2.80327729665478,0.3404652742401087,32.0,25.2,50.95057034220533,0.4465953472575989,2.281368821292776,0.7,140.1,145.9,134.5,74.6
Sines,2015,0.2412633425939465,1.66,13678,136.78,8.553882146512649,1751.0,58.66686804611589,21.289662231320367,7.722620266120778,3.8221962275186425,3.8996929375639713,0.3801725398450066,28.5,20.7,51.42857142857143,0.25588536335721596,0.0,0.5,155.0,168.1,141.0,75.0
Arcos de Valdevez,2015,0.20813098376578326,0.94,21621,216.21,12.177975116784607,801.3,85.46645220588236,18.019518061144257,4.051616483973914,1.845890569353869,2.205725914620045,0.3145090421349614,55.3,18.3,56.75675675675676,0.17112991998519958,0.0,1.2,119.2,124.6,114.0,58.8
Caminha,2015,0.21112767014406358,0.98,16104,161.04,9.308246398410333,850.5,86.89496213368456,21.29284649776453,4.54421261798311,2.2553402881271736,2.288872329855937,0.291852955787382,37.7,18.0,58.108108108108105,0.4595131644311972,0.0,0.8,122.7,121.8,123.6,74.5
Melgaço,2015,0.12853470437017994,1.15,8558,85.58,13.951857910726805,774.5,79.51697425381636,16.989950923112875,2.1734050011684976,1.004907688712316,1.1684973124561813,0.21032951624211266,68.2,16.2,44.44444444444444,0.31549427436316896,0.0,1.3,86.5,73.5,101.1,83.3
Monção,2015,0.08664103536037256,0.86,18467,184.67,10.911355390696919,795.7,84.18124927569824,20.154870850706665,3.1845995559646942,1.5432934423566362,1.6413061136080578,0.3628093355715601,46.9,16.5,55.76923076923077,0.28158336492121083,0.0,1.1,117.6,123.1,112.2,56.7
Paredes de Coura,2015,0.0905694554511491,1.06,8833,88.33,10.834371108343712,779.0,87.92672772689426,19.370542284614515,4.397147062153288,2.250650967961055,2.1464960941922335,0.1811389109022982,46.3,19.7,38.46153846153846,0.1471753651081173,0.0,1.0,100.9,114.8,84.9,93.8
Ponte da Barca,2015,0.07815213615838833,0.95,11516,115.16,9.291420632163947,797.7,89.95221027479091,21.240013893713094,5.030392497394929,2.404480722473081,2.625911774921848,0.3473428273706148,37.8,18.2,44.44444444444444,0.234456408475165,0.0,1.0,114.2,109.8,119.5,57.5
Ponte de Lima,2015,0.13407978923598043,1.13,42512,425.12,8.068310124200226,798.0,85.83323560455025,21.610368837034247,4.2698532179149415,2.0554196462175383,2.214198343996989,0.34813699661272113,31.4,21.2,63.63636363636363,0.1811253293187806,0.0,0.7,98.1,99.6,96.5,49.3
Valença,2015,0.38365058285377013,1.17,13554,135.54,9.377305592445035,824.4,79.61144090663788,21.45492105651468,4.775711966947027,2.2967389700457432,2.4797107864836954,0.24347056219566182,36.6,19.0,39.130434782608695,0.16969160395455218,0.0,0.8,88.2,85.3,91.4,51.5
Viana do Castelo,2015,0.2461224110708647,1.21,86136,861.36,8.468004086560788,984.2,81.61058812564077,21.8213058419244,4.98920312064642,2.521709854184081,2.4674932664623386,0.35873502368347726,31.4,19.4,51.75644028103044,0.4957276864493359,2.107728337236534,0.7,178.4,180.2,176.5,57.0
Vila Nova de Cerveira,2015,0.24528932991414873,0.87,8969,89.69,8.85271490690155,1003.2,76.17789520035227,20.593154197792398,3.434050618798082,1.8173709443639203,1.616679674434162,0.26758835990634405,35.5,19.7,45.833333333333336,0.26758835990634405,4.166666666666667,0.8,93.4,75.2,118.3,58.3
Alijó,2015,0.23438204272964933,1.0,11093,110.93,12.413233570720275,913.6,75.1134346024857,17.56963851077256,5.6927792301451365,2.812584512755792,2.8801947173893443,0.18930857297394751,49.9,18.2,42.85714285714285,0.06310285765798251,0.0,1.2,73.0,74.5,71.3,114.3
Boticas,2015,0.1695234507440196,0.97,5309,53.09,13.430024486720663,743.9,94.33077023328556,17.894142022979846,5.046148050480316,2.6935392729327554,2.3526087775475606,0.13185157280090412,53.7,15.8,50.0,0.15068751177246184,0.0,1.4,14.7,6.9,23.4,85.7
Chaves,2015,0.20678658627734317,0.93,40138,401.38,10.984603119238626,832.3,87.36462093862816,19.99601375255369,5.7753251283073395,2.860879964123773,2.9144451641835665,0.40111614928496686,40.9,17.6,52.0,0.4359958144401814,0.0,1.0,159.4,154.8,164.8,64.0
Mesão Frio,2015,0.4389173372348208,1.02,4101,41.01,7.876127773713728,770.6,77.67045454545455,20.89734211168008,10.7485979029505,4.389173372348208,6.3594245306022925,0.4145330407217752,31.9,19.3,33.333333333333336,0.2194586686174104,0.0,1.1,146.6,130.9,163.1,64.7
Mondim de Basto,2015,0.25139664804469275,0.82,7160,71.6,9.03631284916201,721.0,99.75062344139651,20.865921787709496,7.5195530726256985,3.141061452513967,4.378491620111732,0.4189944134078213,32.0,18.2,37.5,0.111731843575419,0.0,1.1,91.6,83.9,100.0,30.0
Montalegre,2015,0.1467351430667645,0.96,9541,95.41,14.495335918666806,784.9,85.55714968914396,16.696363064668272,4.491143486007756,2.3750131013520597,2.1161303846556967,0.293470286133529,58.8,14.1,20.0,0.10481081647626035,0.0,1.6,93.7,74.8,115.1,42.9
